gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
DYNLT1	-0.48149723021295987	6.004902170095177	-2.7749549709571455	0.02527630370233761	0.07414590748712918	-4.480003797205509
PI4KAP1	-0.6013319133398745	3.722190105268769	-2.778886395311768	0.025127143621051437	0.0738518365602625	-4.204466998344412
CIB1	-0.5199761103124931	4.862298326716017	-2.7794849850803827	0.025104513053806	0.07379838182489626	-4.377457593512359
CROT	-1.0425868575439823	2.312130450236584	-2.7807593761993403	0.025056403212564932	0.0736830384131535	-3.9703847564808807
ADCY4	-1.1397069752164337	1.2775317013091747	-2.781205028271809	0.025039601873755618	0.07365681699404723	-3.829915140038169
SLC35D1	-0.6449629176772733	3.6940232035113914	-2.7818035897605267	0.02501705414993633	0.07361946356773433	-4.195016540235306
TRPM1	-1.4836928105713367	-1.1230275262316824	-2.7871137845007374	0.02481793991163939	0.07316314589854786	-3.4288852886691465
DPYD	-0.6460438041088166	3.3903112049275315	-2.788755910404403	0.024756699216660735	0.07302149126079172	-4.131450249701185
RNF6	-0.4698485140629911	6.022982747300121	-2.788983292387541	0.024748231705707634	0.07301211932142188	-4.4590347234262975
UNC50	-0.5386251937712743	4.789700719772605	-2.790826610664035	0.024679698955320857	0.07286825770714221	-4.350802515241336
MARS	-0.4416558782866602	6.354735941220425	-2.791504200209094	0.024654556381432234	0.07282367542934517	-4.466155597394183
CYLD	-0.7752871012214753	3.768024835091571	-2.7916512369231725	0.024649103962264732	0.07282052075938367	-4.192824080745725
CD9	-1.0869420792140896	1.745852135325212	-2.792044059985892	0.024634543424920982	0.07281198010360018	-3.8745058425055383
KLC4	-0.6545334686102366	3.252227976367477	-2.793118167178217	0.02459477569837507	0.07273764771622356	-4.1011375511807096
ADPRM	-0.6440504123476103	3.1334712118452157	-2.79351685026246	0.024580031825111825	0.07271942624463142	-4.0804858776111885
CHD2	-0.43082858627534115	6.707981245458751	-2.795546142620011	0.02450512775286352	0.07258884730645804	-4.467775973950259
ACTN1	-0.6030374757448476	7.985767787684921	-2.7962998076507164	0.02447736928256808	0.0725454365478539	-4.497732561236586
NHLRC2	-0.45829066878841207	6.212033783735519	-2.7966371431862207	0.02446495535050786	0.07253921289069777	-4.45413095373938
TNKS2	-0.6548118731987724	5.791381555796486	-2.797652888397546	0.024427615431412794	0.07247557425872367	-4.433794085391949
NPM1P40	-0.7273730167391852	7.357254884762571	-2.799648255470614	0.024354435719436643	0.07229719800967349	-4.474062229471327
SS18	-0.5807917325646166	6.791189716651138	-2.8004251986569373	0.02432600308197898	0.072244137221491	-4.461793304571174
NFIB	-0.4651022062993526	5.815773769488989	-2.8021449530619655	0.024263190303747486	0.07211655829544417	-4.4282766456185545
CADM1	-0.6888099887187025	5.124792041647914	-2.8022656416970473	0.024258788568836075	0.07211638076602798	-4.372190747618081
UFL1	-0.528182760781748	5.299195349989731	-2.804869290342369	0.02416403041174337	0.07193071073270874	-4.38537145778536
GOLGA4	-0.6585766404774089	7.601134680228434	-2.808643367824472	0.02402735723724288	0.07158213028759947	-4.466560066893891
MSH5-SAPCD1	-1.0267692557942634	1.5902643863436132	-2.8111005793756365	0.023938804447419686	0.0713823344824405	-3.8248555013378853
PARK7	-0.4372683117945426	7.61297624634064	-2.8115709048152904	0.023921893595308143	0.07137034861226386	-4.462356162847075
ULK2	-0.5722793283977827	4.803316168238629	-2.811641512928178	0.023919355907206133	0.07137034861226386	-4.320318474072265
CPT1B	-0.664024892807098	3.2697778580975454	-2.8120045896326387	0.0239063111796391	0.07137034861226386	-4.075016624913236
NR1D1	-0.8886303370563494	1.1145335304109742	-2.8125579345326877	0.02388644465553951	0.07135430922371507	-3.7613086089609715
IGIP	-0.8030057473801224	1.779184208436424	-2.8131176603910526	0.023866366490145646	0.07131998579252052	-3.846759803035599
RP11-656G20.1	-1.7677884479068164	-0.6147673390525027	-2.8147753211294333	0.023807006646810288	0.07118102131356832	-3.4758144678643834
EML5	-1.2744844944814866	2.115517565012283	-2.8154367994435487	0.023783362347582895	0.07112313021804183	-3.8891803738502184
GAS2	-0.6699611161310557	3.1017858349013387	-2.8171905320212365	0.023720793867415123	0.07097435873606517	-4.038734181426596
TMBIM6	-0.45161669587800723	8.686210811149145	-2.818058524751454	0.023689889524975152	0.07092021901952276	-4.48753259230603
STK17A	-0.5126476287345278	5.057531122657119	-2.818243178940907	0.023683320427157945	0.07091333495126488	-4.340327013073271
SAR1A	-0.45773929603909824	7.368591808308286	-2.8202141524026567	0.02361332062634926	0.0707547613716462	-4.442413374895622
PRR5L	-0.6020472022747185	5.001829393495527	-2.8205885776433344	0.02360004711115084	0.07074051298846858	-4.330526798851415
FAM184A	-1.0165550833370913	0.6580428343312634	-2.8217774695510074	0.023557951837000754	0.07066534622733349	-3.6862438513004965
PMM1	-0.5857163927574796	4.046397310883485	-2.8220729825219526	0.02354750068188525	0.07064675556817776	-4.192886212952034
RP9P	-0.6767539507074671	3.325922626063659	-2.8234748088839883	0.023497989110522578	0.07051094871484544	-4.066904029328864
DVL3	-0.4500303375169121	6.088917913214149	-2.825802943232591	0.023415999965169465	0.07029032051716964	-4.404487287591558
TMEM50B	-0.5808992310499264	5.55355163231485	-2.826510643403961	0.023391136114890146	0.07024107389842894	-4.373093749886529
CYLC2	-2.2769128874456532	-2.1264203252045704	-2.826974042375906	0.023374870249123825	0.0702176198169104	-3.228845596991744
PLGLB1	-0.7608190813945634	2.211324964505746	-2.8275534095136083	0.02335455030395973	0.07016927026021476	-3.884129621204754
MINA	-0.5213644587760236	4.89202516861837	-2.828889214727313	0.023307770034297747	0.0700890661998217	-4.304503659792086
CDKL3	-0.8790985742661912	1.9608780178830556	-2.8296124605272928	0.023282482438677966	0.0700313579743372	-3.8461070671270505
RBM3	-0.5456720949190981	7.94712921909	-2.831550586571418	0.023214858304343618	0.06988863178844357	-4.441766464430184
RP11-793H13.10	-0.9757254723317149	1.0404535362757055	-2.8319686325005793	0.02320029885545551	0.0698701294089321	-3.722285199946478
MCIDAS	-1.8253579076543118	-2.207817034198124	-2.8327314271251236	0.02317375717926648	0.06980285328081917	-3.2110391188018985
TOMM20	-0.4905390577064832	6.1454216668114885	-2.8332483382561637	0.023155789050424175	0.06976138224895612	-4.3949859815761645
P2RX7	-1.1685356004957839	-0.2278501811203171	-2.83520138316471	0.02308803079694807	0.06960775158949183	-3.516540707681581
NPR3	-0.6504029497259403	3.592336050370426	-2.8356025566348886	0.023074138178747552	0.06957849691554431	-4.094243347819044
VSTM2L	-0.6555486683566794	3.1726811523151017	-2.8396738978524847	0.022933638840491335	0.06928061249576585	-4.016009435116134
TP53BP1	-0.45512564690756285	6.408798548482998	-2.8417560612617785	0.02286212904731307	0.06911487101325496	-4.38963748198306
ZNF197	-0.6466113319469837	3.544552994282459	-2.8437276904739206	0.02279462931112074	0.06894846079555716	-4.073373524833178
SP2	-0.4620304045102106	5.543492725706658	-2.8464070123363525	0.02270323363317997	0.06872207169919557	-4.341476022206383
ZDHHC11	-0.7301784012932355	2.6378154548566632	-2.846684821918432	0.022693778981673823	0.06870597431764866	-3.9184080360687488
RHEB	-0.5316261883039362	7.769837817350993	-2.8538305226575593	0.022451993796722493	0.06809809440645798	-4.401553227159753
PARVB	-0.8738871032227289	3.296102781172519	-2.854034121615541	0.022445144157524827	0.06809543586344398	-4.014750523823888
NMD3	-0.5563266271565412	6.839455030305064	-2.854235810070777	0.02243836093837996	0.0680940502147913	-4.379212984754949
YIPF3	-0.5077276156619002	5.765979717576015	-2.8559827603683186	0.022379696465022934	0.067945645266824	-4.341753871167095
SLC35B4	-0.5284929287190332	4.654308597201512	-2.8564355739482084	0.02236451657791062	0.06794444043214148	-4.231191293188871
PDE8B	-0.959001460506387	1.4574374594464408	-2.859176951872662	0.022272844730560102	0.06772787955508472	-3.7342847477353476
NCKAP5L	-0.530577326018463	4.630063867323062	-2.8592265497174534	0.022271189784517028	0.06772787955508472	-4.223619042492593
PDCD5	-0.6305270540489873	6.344386420653654	-2.8602635702330805	0.02223661653185619	0.06764248424498158	-4.359219104075802
NUDT8	-1.3447640190492967	1.3506857251619186	-2.8612727473452395	0.022203025220753254	0.06756505054809285	-3.717384405921177
ZIC1	-1.5283253343327508	-0.40922033163798094	-2.862469548003707	0.022163257202923437	0.06746875712671468	-3.442382519758349
C16ORF46	-1.4978439178873084	0.5556194457353343	-2.8628258954869565	0.022151430613682608	0.06744511660176983	-3.609360697084676
LINC00264	-1.1965751364108754	-0.09551749873525885	-2.8629561067465303	0.022147110755457482	0.0674443275646119	-3.49931262501612
NPIPB5	-0.6265221035784259	3.984902146711583	-2.8629922811183675	0.022145910798754984	0.0674443275646119	-4.119626850107473
HIST3H2A	-0.7178911987361003	3.4787448629944286	-2.864722709020115	0.022088589020591524	0.0673154816592669	-4.029587099384969
OVGP1	-1.1378336805159806	0.46362550376313033	-2.864982200245459	0.022080006507600176	0.0673016751853058	-3.5918530010544383
MTIF3	-0.5711830012219279	5.2561566207802715	-2.8656481340227336	0.022057997051801455	0.06727162560289576	-4.287272018320141
TOB1	-0.6452010793220988	3.3509459977654266	-2.8660289289123435	0.022045421857241322	0.0672507525793572	-4.005627900034514
GPR1	-2.3391228366975385	-1.04597213738127	-2.867017865213687	0.022012798558140038	0.06718312591917455	-3.324474187258344
REC8	-0.9498182591379969	1.066374706606407	-2.8670964504073906	0.022010208326770645	0.06718312591917455	-3.6722357870577924
GMPR	-2.04332238873193	-1.5996182239995584	-2.8690598634240234	0.02194559563577566	0.06704056950200943	-3.2375165880304353
C9ORF24	-1.6405372893590915	-1.5552051331328276	-2.873704948561999	0.02179351927762095	0.06664860277702198	-3.237079480300392
XAF1	-0.6528800697280035	3.5231647735245	-2.8743396683394655	0.02177282451652249	0.06659757686830978	-4.022464205052263
CPNE5	-3.527462469674672	-2.243365065542275	-2.875463003894428	0.02173624884164096	0.06649794750613644	-3.1469288472545696
AP5Z1	-0.6143825720668281	3.8042246537287396	-2.8755468696101603	0.02173352075422332	0.06649794750613644	-4.069602411682894
ZNF267	-0.6407764960928324	4.6209468495762955	-2.8763660531440136	0.021706892104469477	0.06649387144285016	-4.195848818198186
SHISA5	-0.6723300081339918	5.927190879129873	-2.8777026094110862	0.021663518557137426	0.06637324842565864	-4.3168754374437945
PYGB	-0.5578632456695107	4.813817453027781	-2.8784531034176393	0.021639203356064556	0.06632321988205872	-4.218215423755075
CDKL5	-0.570910544994121	3.9166748450368027	-2.87893865480406	0.02162348717202319	0.06628728284240185	-4.083451539511295
CLOCK	-0.5839843081723677	5.047132266677466	-2.880112469205587	0.021585542632990052	0.06619539837358415	-4.243406645443696
GCNT3	-1.2673585596597412	-0.545960294455707	-2.880737862140037	0.021565354632806982	0.06615791930112508	-3.390357993164135
EFCAB2	-0.8190883150216428	2.681088928427589	-2.8812288682232	0.021549518504051464	0.06613939330100607	-3.87216960738602
RP1-89D4.1	-1.77080534559007	-1.719722336041015	-2.8847742765475854	0.02143552983532398	0.06593013241386962	-3.198495743965015
HECW1	-1.735354775403981	-1.5291732864966043	-2.886899006024126	0.021367519001712763	0.06576966699396725	-3.221766651633354
ABHD12	-0.5817482920259192	4.743047749275664	-2.88877512409639	0.02130765311114792	0.0656097164484716	-4.19297505235171
ITGB7	-3.3347011999875376	-2.56239519202605	-2.888968596479498	0.021301489473053447	0.06560289980677633	-3.094283346214836
SIMC1	-0.6201772566049719	4.171899726600271	-2.8895673367904715	0.021282426600660428	0.06556850740314767	-4.108743657927721
NALCN	-1.0915284030520467	0.16588298484557115	-2.890377113282371	0.021256672999765195	0.06552523329647061	-3.5048184645519442
PAPD4	-0.5034023291695	5.34021048552076	-2.892870691872086	0.021177572852603643	0.06531816295429785	-4.252754294427017
PITRM1	-0.4742487674552862	6.062925379784143	-2.8932073432858623	0.02116691730298033	0.06530955405632552	-4.299049832404001
ALG9	-0.5394469251008918	5.174474015578705	-2.89334013366367	0.021162715815957266	0.06530872296306842	-4.236371284497842
TRADD	-0.7541140516545304	2.879681879298306	-2.893432522635752	0.021159793142524023	0.06530872296306842	-3.885029171272918
PDK4	-3.741626402023967	-2.0389313760773566	-2.893850535648549	0.021146574796837066	0.06529530782685757	-3.144938104951442
DECR1	-0.527555840462866	4.422933911316836	-2.895983588208348	0.021079257745571074	0.0651807136723728	-4.137168481839477
RAPGEF1	-0.5247976195679467	5.5550061343268755	-2.8969850028571016	0.021047731243912324	0.0651111507226932	-4.263997357334537
AP2A1	-0.5189143835675827	5.747607573638261	-2.8972196546054496	0.02104035106327073	0.0651111507226932	-4.276689603187538
PLTP	-0.5040430777754121	5.985501105998368	-2.8979748154174105	0.021016618346205735	0.06505125123222719	-4.288352833216545
GSDMD	-0.6406020907679557	4.184389177224242	-2.900442599993351	0.020939256991655917	0.06484805507634032	-4.093930377999766
FTL	-0.5342919605497087	11.561463925578618	-2.9008186087675925	0.020927495794896174	0.0648355978833735	-4.463204199296042
PKN1	-0.5034264514035742	4.996190340696016	-2.9031013296205224	0.02085624228868914	0.06463917301228549	-4.202114235870079
DDX5	-0.40245671896221147	9.858081783799665	-2.9031181377166795	0.02085571857605548	0.06463917301228549	-4.396594513931203
MFSD1	-0.5859071791655275	4.672347260855396	-2.9050781480626315	0.020794741909883695	0.06452080485358833	-4.158343865168728
MAST2	-0.5698935003495995	4.366829717818064	-2.9052824704773057	0.020788396082008897	0.06451316713865579	-4.114416237979359
HOXB2	-0.5516760085135024	4.59188444345288	-2.9066877930828117	0.020744804426900475	0.06442019942099189	-4.144922778150935
SLC16A7	-1.0203639355151843	1.4755463041099244	-2.9070030206034967	0.020735039504649125	0.06440775596272999	-3.663799067759738
NKAPP1	-1.1929497192481504	-0.0768988017184675	-2.907699321690048	0.020713486925265274	0.0643528440594334	-3.4357718317105164
PEBP1	-0.6281332293976627	7.231555476961949	-2.9083533463790108	0.020693264226629704	0.06430204406737001	-4.302600272483322
TAX1BP1	-0.5380857422137533	5.706597042987438	-2.9088887700120796	0.020676724064476293	0.06427469773290038	-4.256021437140325
AC145212.2	-1.281699152621723	0.7590505468541378	-2.9098548212207205	0.02064691598289555	0.0642180950486727	-3.5671938009597333
TOR1B	-0.5545777830738166	4.618696191868679	-2.910498727497361	0.020627072796435695	0.06416839334631962	-4.142755843395625
TNXB	-0.6150430520467935	3.6362622071973485	-2.9107873243492395	0.02061818560355727	0.0641527622123422	-3.985983810997937
COG6	-0.6158852341919516	4.596793505205158	-2.910904791592654	0.02061456940467397	0.0641527622123422	-4.139090992128917
CPT1A	-0.6486721548719512	4.98335785155831	-2.9119023576769223	0.020583886269719163	0.06407167620882939	-4.186992038953958
PRKAR2A	-0.5121516110215056	5.125891690697874	-2.9122079595464685	0.020574496113660478	0.06406483051214602	-4.202029802940949
SMYD5	-0.5660753327816952	4.610866509763055	-2.9122192025560567	0.020574150737698676	0.06406483051214602	-4.139010057615755
UBE2L3	-0.5555559940918888	7.234076192930638	-2.9123092605624983	0.02057138444864221	0.06406483051214602	-4.296524180194117
TP53BP2	-0.4572942227696313	6.635048958347384	-2.913382968252678	0.020538433544483283	0.0640005333471525	-4.283628538139854
PDIA3P1	-1.826256279633774	-0.734073734477632	-2.913590917191532	0.020532058194741028	0.06399267302616883	-3.3085466896686424
EMB	-0.6788902977918827	4.934524645328814	-2.913668930449854	0.02052966697819603	0.06399267302616883	-4.178395483118987
RP11-140L24.4	-1.7899555302078518	-1.8846102903264748	-2.9148505994321945	0.020493482699777285	0.06390842173499829	-3.1341828447022153
PCYT1B	-0.9659969375670987	1.5191530425662179	-2.9150414008434185	0.020487646354831027	0.06390221940044855	-3.657188492368853
RAB22A	-0.4543063810598431	5.8631932552	-2.9163926624580143	0.0204463628243494	0.06379741501965418	-4.253773253870152
UBE2L6	-0.6352980496472611	4.367361641700451	-2.9168897503724387	0.02043119774163833	0.06376207502646956	-4.0965663277789925
ACLY	-0.5087808867382613	7.097475723323053	-2.9176756410230755	0.0204072458739501	0.06372324623433676	-4.285554838475306
FAM183A	-1.3366232528538056	0.5754115326498349	-2.9190483083543777	0.020365480932253262	0.06362871948905087	-3.5273678570545104
TRPV1	-2.087150780064278	-0.21642483237376223	-2.9194175513609615	0.020354261545878844	0.06361519339408171	-3.392873330328388
NDUFS4	-0.49698177852163017	5.459531104772617	-2.919482745258573	0.02035228131102346	0.06361519339408171	-4.221835612516669
SERTM1	-0.49826852192830895	5.872034800498741	-2.919781508565814	0.020343209086073493	0.06361519339408171	-4.248962221354066
RTFDC1	-0.4657263628155741	5.84009299658913	-2.9220115222391807	0.02027562596121278	0.06346737120048683	-4.243865753393211
SSR3	-0.4232921907035756	8.51368546791192	-2.9222901957963767	0.020267196941286862	0.0634529451456802	-4.319900143953643
MRVI1	-1.071615501555563	0.6578671743934323	-2.9232966778198572	0.020236784424714424	0.06339357836855562	-3.532628942171334
TMTC3	-0.46738684269924846	6.153090073430373	-2.923379581954537	0.020234281465750313	0.06339357836855562	-4.255571183532034
RP11-949J7.8	-1.095696460802953	0.3482690350405991	-2.9241120835255066	0.020212180557888988	0.06336430858549985	-3.484615168833239
PRKACA	-0.5963736943406235	4.226860180393508	-2.9241198561845123	0.02021194617787844	0.06336430858549985	-4.064007984954373
CYP1A1	-3.450222680525914	-2.1937794521621488	-2.924537782171058	0.020199348043268447	0.06335995687453175	-3.0836995287833786
ZW10	-0.5879067613912636	4.220917016927758	-2.925838711667725	0.020160184778333756	0.06326100679828932	-4.060441310270921
CCDC47	-0.7254813044885493	7.067235594035577	-2.930772216859511	0.02001238575921536	0.0628328383884325	-4.264690986221517
OPA3	-0.5887818165506675	4.163047232606841	-2.9309340051950445	0.020007558089222232	0.0628328383884325	-4.043479477494584
SORL1	-0.8843636204433112	2.082345140707397	-2.9314908840080616	0.019990950452026344	0.06280115302774836	-3.707117449327347
ACTB	-0.4292514740825144	9.844604314613495	-2.9327648512505746	0.019953011454904548	0.06272942783541731	-4.350139424833543
DZIP1L	-1.2414175799669926	0.4092555666993554	-2.9330843936518685	0.01994350722970121	0.06271141832224675	-3.4807426721779064
P2RX6	-1.8362077729180724	-1.2392591199994831	-2.935156496717032	0.019881990906176317	0.06258908016692237	-3.194627072099865
CCDC15	-0.6985009402316256	3.064295734643208	-2.935210584365802	0.019880387818067693	0.06258908016692237	-3.851040599375379
HEYL	-1.243851182475681	1.4946052984357618	-2.9352763283146523	0.019878439434207123	0.06258908016692237	-3.623239770011477
WRB	-0.782766032742586	5.038254381520352	-2.9360716422605337	0.019854885363635656	0.06255728759653048	-4.155857682524548
INSIG1	-0.7062628214617641	5.65550700674089	-2.941572357204912	0.019692772577861426	0.062111139336441405	-4.202201546121381
ERGIC3	-0.46771372258548904	7.4344550653868176	-2.9416842238198635	0.019689490127920643	0.062111139336441405	-4.255687007318155
FKBP8	-0.5097798889052232	5.233022115193971	-2.942011520033917	0.01967988971300122	0.06209408971186118	-4.166918083517878
FYCO1	-0.6003964094899255	4.863510497106977	-2.94214092172441	0.019676095388788194	0.062093913796766695	-4.125835308683204
RP11-29H23.5	-1.638830329402605	-1.0128257274768178	-2.9424051044815016	0.0196683513809532	0.062081271016011345	-3.219576392661985
FLYWCH1	-0.7868537999068419	3.787709487628037	-2.9427695139231664	0.01965767465124861	0.06205936481326519	-3.963124269133337
IRF2BP2	-0.5741567517157264	5.394980341028313	-2.9429534207873025	0.01965228871715721	0.0620541565215331	-4.180180535827659
AC010547.9	-4.04612948800387	-1.5718813373040055	-2.9443504256961384	0.0196114260976012	0.06194868315995784	-3.1331767321515955
RIPK1	-0.5670824484518429	4.236805956526889	-2.9455592529282275	0.019576139416695386	0.0618489822278664	-4.032445687806025
NRBF2	-0.6667228594550632	4.0496423830012755	-2.9463420961395808	0.01955332299848313	0.06180040755124763	-4.001546938415947
ATRN	-0.49244992075446614	6.330077585415318	-2.947679007033394	0.019514422244821084	0.061700940236861485	-4.22340085769979
GTF2IRD2P1	-1.8669544343794615	-1.8605564615116492	-2.95174438506969	0.019396626537924802	0.06141032599473752	-3.0848152296962104
IDE	-0.5783578057395165	6.3704748521284875	-2.9521186640972514	0.019385819134536013	0.06139951754491012	-4.2176231790364564
ITPKB	-0.6046726164213965	4.443314285374521	-2.9539063747320777	0.019334285371027767	0.06125966152754678	-4.050663745650572
KIFAP3	-0.6578935263457479	5.10303818292968	-2.954140550576182	0.019327545483756762	0.061249991020743376	-4.134767020713298
GTF2A1	-0.5416830357256259	5.756798157477926	-2.9567792521747647	0.019251769894072214	0.06104479690161233	-4.185071633578715
GCC1	-0.6592752200325642	3.709349735834854	-2.957763961054577	0.01922357171949554	0.061001968415953664	-3.9263491305999385
MTHFD1L	-0.5690389760319032	5.91202773393281	-2.958133731994281	0.019212994105020274	0.06098005333275019	-4.191576716181075
NR1H2	-0.6368199763882578	3.5673760107567603	-2.9601097522534503	0.019156571506655663	0.06082422025502656	-3.898087902986831
ABTB1	-0.9803239929637358	1.1938712647329532	-2.9604161701602414	0.019147837697962553	0.06080811402016444	-3.546855966351785
ACSS3	-0.6632403321669744	3.443104182215282	-2.960706014646217	0.019139580115755405	0.06080514272046319	-3.8757078033271606
TBCEL	-0.6754353435036471	3.8329972960176333	-2.960860609539808	0.019135177277954548	0.060802785423674593	-3.9430164355593003
TCTN2	-0.8163040537019466	2.1184597340200835	-2.9623740477187974	0.019092130745663717	0.06071246401583931	-3.6649683112207745
MADD	-0.4925076285785268	6.523029251990286	-2.962577981893371	0.019086338025315733	0.060705666078603795	-4.205060651893351
ZNF41	-0.604780482854185	3.9689076767042715	-2.9642983054548138	0.019037545642043976	0.06059597502889664	-3.960672142109528
MYO1B	-0.646476387734964	7.230015281104642	-2.9645485659702073	0.019030458556765453	0.060589700148916056	-4.215544004565535
GRAMD2	-1.2969644838777488	-0.471897307820689	-2.9662817017214276	0.018981453908343795	0.06046470425080209	-3.276950331605226
ADH1B	-1.6752774615876298	-1.3219424233379897	-2.9713385162023007	0.018839225426560656	0.06010385999034689	-3.129838248589953
EMC2	-0.7481334211434403	3.83447979202309	-2.9715811236577587	0.018832429939466704	0.06010385999034689	-3.9267582268536194
BCRP2	-0.797697353272977	2.4578116991674	-2.9720933216313314	0.018818091592321593	0.0600825996264647	-3.698854571643981
ZBED3	-0.539541351587169	4.729862833759043	-2.9724578221626734	0.018807894814447515	0.06006158911231663	-4.061885721331613
CAPZB	-0.4778839340754324	6.513655032231425	-2.9725532208769407	0.01880522702343191	0.06006158911231663	-4.1894234807321045
GANAB	-0.5703260853981744	7.282159280554062	-2.9732726825928566	0.018785120292168615	0.060023482672687284	-4.203184805949632
PSME2	-0.451241953745825	6.733697620947614	-2.97359052096899	0.018776244862873628	0.06000666748652455	-4.192327300546654
PROSC	-0.5715353631672464	4.96279439115131	-2.9739458221756765	0.018766328506626257	0.05998651850780514	-4.088634245851667
RPL3P4	-0.6032465303017727	6.722485697890537	-2.9744483644177584	0.018752312058635163	0.05995325331701086	-4.190787047099042
ELAC2	-0.46212820220200257	5.958469089810092	-2.9762302786068835	0.018702700836324825	0.059886862963277235	-4.16588195278446
HOXC5	-1.1304012560018681	0.527720420007625	-2.9772241245015674	0.01867509037751959	0.05982151901257915	-3.432521015610386
RPSAP52	-1.6218628742609553	0.9173810226412767	-2.9787746209865387	0.01863210059718281	0.05969532384618235	-3.4838752395147767
IGF2R	-0.5070880128567685	5.763177240509948	-2.978822024092074	0.018630787910983312	0.05969532384618235	-4.151386065030845
ADA	-0.5735797804547724	5.278102220588013	-2.981771566614772	0.018549299468944448	0.059475929513455275	-4.109594356141313
PPP4R1	-0.625902788274848	4.762525042177735	-2.983266923221877	0.01850812924302115	0.05936684407055586	-4.049555013439987
STAG1	-0.4692731182055718	6.174614636074766	-2.9833076560884093	0.018507009124188508	0.05936684407055586	-4.163612385556174
PTPRQ	-1.5531109193414463	0.20664113009331542	-2.988431313346224	0.01836667777582417	0.058992873946753746	-3.364479009879346
MPV17L2	-0.6937877220441666	4.144858876431394	-2.9899305907396285	0.018325825426336612	0.058925529513060536	-3.9495920055095564
SCFD1	-0.6669614234037162	4.292838503498941	-2.989943801209989	0.01832546589061791	0.058925529513060536	-3.972488019334556
RAB4B	-0.8141516530620949	2.5031006962682065	-2.991242989183454	0.018290143321950673	0.058849475093816106	-3.6763730374121857
FECH	-0.5244077292414078	5.485887549217557	-2.991749471189247	0.01827639233105257	0.0588166247290161	-4.112092208948255
PHKB	-0.47981986922150455	5.527059704323303	-2.9918971023720444	0.018272386182946274	0.05881512831638656	-4.115018317779759
MUC20	-1.4046079712921715	1.52832189474774	-2.992407247404464	0.018258549873178386	0.0587851810994676	-3.5407608510522777
FAM189B	-0.5986040779857991	5.677784642243809	-2.9936242511604045	0.018225586253078543	0.0587441804924086	-4.12311481633729
FBXO8	-0.6262727411187843	4.063053332241343	-2.993971728274161	0.018216185980984432	0.058725278136290845	-3.930290169835948
TARS	-0.49136536896137173	7.144263892424183	-2.9965529671295728	0.018146514827308627	0.05851202965769151	-4.164367996090272
COL11A2	-1.8834273252090434	-0.27857063258529563	-2.996824799355442	0.01813919397992104	0.058499781128642445	-3.2663928227764005
ZBTB8OS	-0.5647575109461682	5.266299819054952	-2.9986765691578503	0.018089405372199267	0.058395905505706044	-4.0824131911761405
GOLPH3	-0.48902622889207503	6.34706878045553	-3.0004888861724264	0.018040816247167465	0.0582843643355776	-4.142177016023495
PCTP	-0.9447147363179558	3.0856097647074074	-3.001612360920245	0.01801076405208138	0.058209920245382296	-3.7526979197158936
SEC11A	-0.4707460415576259	6.216915632053766	-3.002072879979972	0.017998460648552726	0.05818147779521452	-4.13605140747085
ALS2CR11	-3.2348309768578427	-2.542352604855054	-3.0032784742869167	0.017966293246156444	0.05813406673006281	-2.9388914793076237
UBTD2	-0.5577688857929237	4.698570544716229	-3.003575805359359	0.01795836919492773	0.05811974940735671	-4.0097074598760845
TMEM128	-0.6472162769056706	3.569503481542996	-3.003582649718307	0.01795818683181928	0.05811974940735671	-3.831629228422358
NECTIN2	-0.8205905258049118	5.909944959453582	-3.005412818649722	0.017909492891807894	0.058006779922004155	-4.118376723577361
LHPP	-0.8998342711614402	1.9206126284001803	-3.005813900676376	0.017898840110589353	0.057983584044622304	-3.571800166790043
SCAMP4	-0.49707169583282873	5.436768996696205	-3.0070385557424855	0.017866354245330767	0.05788963668761192	-4.08466626365145
RAB5A	-0.6077719555136589	6.011806197629762	-3.007123964771771	0.017864090946943634	0.05788963668761192	-4.120669813777392
BBC3	-1.0075100058432047	1.3760027607633902	-3.007715079510401	0.017848434929594488	0.057865441293311504	-3.498134307810006
ITPKC	-0.7633150613501871	3.6981800557736646	-3.0081092397060885	0.0178380033655428	0.057865441293311504	-3.8469659247520385
FRY	-1.7536217218124337	-1.6123590388117885	-3.0084199380511016	0.017829785150559097	0.05786423477163116	-3.0360092143326884
CAPN12	-3.411809900611941	3.040563206366535	-3.00869580955938	0.017822491461192254	0.05786423477163116	-3.734423213052079
CRIPAK	-0.8671520243254476	1.8605033134185087	-3.009893229069247	0.01779086947580431	0.057791619621285706	-3.557561467815882
MYH10	-0.5554978863841589	7.357464944551212	-3.01080980643358	0.017766703862292715	0.057747002827557674	-4.146895259429337
DOT1L	-0.4840458297120538	5.487670814298418	-3.010998524567511	0.0177617325739916	0.057742144513882654	-4.082496961571637
GPM6A	-0.6567124009675434	5.659613294743574	-3.0128075719858654	0.017714151896247733	0.0576212982461376	-4.092335750311337
RAB2A	-0.5233559817385283	6.050354194847371	-3.012825768712441	0.01771367397468716	0.0576212982461376	-4.113484808308106
SLC22A5	-0.8417365442904254	2.3733443670886625	-3.0149274352900988	0.017658566389552294	0.05746299552587658	-3.620951403729715
COMTD1	-1.052090571022947	1.6667831126803758	-3.0175915013618173	0.017588970575735854	0.05728141417497977	-3.5203939956798163
